x_desired,y_desired,z_desired,x_actual,y_actual,z_actual
-3.90853,-5.28084,2.40744,-4.07655,-6.00096,2.28322
-3.92986,-5.21921,2.40259,-4.08907,-5.94406,2.27428
-3.9512,-5.15758,2.39774,-4.10077,-5.88321,2.26597
-3.97253,-5.09594,2.39289,-4.11402,-5.80778,2.25762
-3.99386,-5.03431,2.38804,-4.1254,-5.73968,2.25129
-4.0152,-4.97268,2.38319,-4.13708,-5.6692,2.24591
-4.03653,-4.91104,2.37833,-4.1492,-5.59678,2.24123
-4.05787,-4.84941,2.37348,-4.16183,-5.5227,2.23689
-4.0792,-4.78778,2.36863,-4.17703,-5.43536,2.23203
-4.10053,-4.72615,2.36378,-4.18935,-5.36183,2.22779
-4.12187,-4.66451,2.35893,-4.20471,-5.27569,2.22334
-4.1432,-4.60288,2.35408,-4.2187,-5.20204,2.2201
-4.16453,-4.54125,2.34923,-4.23344,-5.12909,2.21746
-4.18587,-4.47962,2.34438,-4.24877,-5.05725,2.21494
-4.2072,-4.41798,2.33952,-4.26473,-4.9865,2.21264
-4.22854,-4.35635,2.33467,-4.28127,-4.9169,2.21016
-4.24987,-4.29472,2.32982,-4.30117,-4.83577,2.20698
-4.2712,-4.23308,2.32497,-4.31829,-4.76162,2.20388
-4.29254,-4.17145,2.32012,-4.33586,-4.6887,2.20082
-4.31387,-4.10982,2.31527,-4.35679,-4.60508,2.19739
-4.33521,-4.04819,2.31042,-4.37501,-4.53452,2.19424
-4.35654,-3.98655,2.30557,-4.39336,-4.4654,2.19099
-4.37787,-3.92492,2.30071,-4.41176,-4.39782,2.18791
-4.39921,-3.86329,2.29586,-4.43328,-4.32072,2.18429
-4.42054,-3.80165,2.29101,-4.45182,-4.25536,2.18121
-4.44187,-3.74002,2.28616,-4.47067,-4.18781,2.17811
-4.46321,-3.67839,2.28131,-4.48947,-4.12164,2.17526
-4.48454,-3.61676,2.27646,-4.51131,-4.04568,2.17176
-4.50588,-3.55512,2.27161,-4.52995,-3.98148,2.16837
-4.52721,-3.49349,2.26676,-4.5485,-3.91805,2.16477
-4.54854,-3.43186,2.2619,-4.57006,-3.84488,2.16072
-4.56988,-3.37022,2.25705,-4.58848,-3.78267,2.15725
-4.59121,-3.30859,2.2522,-4.60671,-3.72056,2.15373
-4.61254,-3.24696,2.24735,-4.62441,-3.65649,2.15069
-4.63388,-3.18533,2.2425,-4.64503,-3.58237,2.14682
-4.65521,-3.12369,2.23765,-4.65979,-3.52982,2.144
-4.67655,-3.06206,2.2328,-4.68051,-3.45674,2.13996
-4.69788,-3.00043,2.22795,-4.69843,-3.39419,2.13655
-4.71921,-2.93879,2.2231,-4.71655,-3.33166,2.13315
-4.74055,-2.87716,2.21824,-4.73486,-3.26936,2.12991
-4.76188,-2.81553,2.21339,-4.75585,-3.19565,2.12595
-4.78322,-2.7539,2.20854,-4.77269,-3.13073,2.12231
-4.80455,-2.69226,2.20369,-4.79284,-3.0555,2.11763
-4.82588,-2.63063,2.19884,-4.81051,-2.99144,2.1135
-4.84722,-2.569,2.19399,-4.82852,-2.92796,2.10925
-4.86855,-2.50736,2.18914,-4.84685,-2.86519,2.10524
-4.88988,-2.44573,2.18429,-4.8655,-2.80304,2.10119
-4.91122,-2.3841,2.17943,-4.88444,-2.74154,2.09704
-4.93255,-2.32247,2.17458,-4.90671,-2.66989,2.09181
-4.95389,-2.26083,2.16973,-4.92492,-2.60643,2.0871
-4.97522,-2.1992,2.16488,-4.94356,-2.5434,2.08213
-4.99655,-2.13757,2.16003,-4.96582,-2.47029,2.07645
-5.01789,-2.07594,2.15518,-4.98525,-2.40782,2.07126
-5.03922,-2.0143,2.15033,-5.00488,-2.34583,2.0661
-5.06055,-1.95267,2.14548,-5.02464,-2.28436,2.06097
-5.08189,-1.89104,2.14062,-5.04456,-2.22329,2.05612
-5.10322,-1.8294,2.13577,-5.06779,-2.15199,2.05016
-5.12456,-1.76777,2.13092,-5.08688,-2.08843,2.04489
-5.14589,-1.70614,2.12607,-5.10618,-2.0254,2.0397
-5.16722,-1.64451,2.12122,-5.12564,-1.96281,2.03453
-5.18856,-1.58287,2.11637,-5.14856,-1.89014,2.02863
-5.20989,-1.52124,2.11152,-5.16835,-1.82823,2.02335
-5.23123,-1.45961,2.10667,-5.19159,-1.75658,2.017
-5.25256,-1.39797,2.10181,-5.21159,-1.69564,2.01205
-5.27389,-1.33634,2.09696,-5.23174,-1.63491,2.00716
-5.29523,-1.27471,2.09211,-5.25229,-1.57337,2.00235
-5.31656,-1.21308,2.08726,-5.27616,-1.5023,1.99667
-5.33789,-1.15144,2.08241,-5.29312,-1.45199,1.99244
-5.35923,-1.08981,2.07756,-5.31671,-1.38211,1.98674
-5.38056,-1.02818,2.07271,-5.33688,-1.32229,1.98216
-5.40216,-0.967161,2.06792,-5.35699,-1.26241,1.97808
-5.4613,-0.99479,2.07193,-5.38032,-1.19263,1.9739
-5.52044,-1.02242,2.07593,-5.40055,-1.1324,1.97032
-5.57958,-1.05005,2.07994,-5.42238,-1.07176,1.96791
-5.63873,-1.07768,2.08395,-5.44896,-1.00286,1.96681
-5.69787,-1.10531,2.08796,-5.46921,-0.955477,1.96652
-5.75701,-1.13294,2.09197,-5.50037,-0.893181,1.96641
-5.81615,-1.16057,2.09598,-5.53045,-0.844458,1.96618
-5.87529,-1.1882,2.09998,-5.56407,-0.800569,1.96572
-5.93444,-1.21583,2.10399,-5.60802,-0.755727,1.96492
-5.99358,-1.24346,2.108,-5.64846,-0.720686,1.96385
-6.05272,-1.27109,2.11201,-5.68648,-0.681142,1.96258
-6.11186,-1.29872,2.11602,-5.72869,-0.647607,1.96143
-6.17101,-1.32635,2.12003,-5.7829,-0.615541,1.9606
-6.23015,-1.35398,2.12403,-5.83335,-0.593785,1.96047
-6.28929,-1.38161,2.12804,-5.8872,-0.577129,1.96112
-6.34843,-1.40924,2.13205,-5.94417,-0.565358,1.96234
-6.40757,-1.43687,2.13606,-6.01409,-0.557553,1.96448
-6.46672,-1.4645,2.14007,-6.0743,-0.552347,1.96694
-6.52586,-1.49213,2.14408,-6.13238,-0.54565,1.96999
-6.585,-1.51976,2.14808,-6.20232,-0.544695,1.97441
-6.64414,-1.54739,2.15209,-6.25323,-0.548192,1.97823
-6.70329,-1.57502,2.1561,-6.32512,-0.558706,1.98408
-6.76243,-1.60265,2.16011,-6.38716,-0.572731,1.99009
-6.82157,-1.63027,2.16412,-6.44948,-0.591281,1.99683
-6.88071,-1.6579,2.16813,-6.51188,-0.614092,2.004
-6.93985,-1.68553,2.17213,-6.58525,-0.644759,2.01223
-6.999,-1.71316,2.17614,-6.64982,-0.670192,2.01899
-7.05814,-1.74079,2.18015,-6.72467,-0.705314,2.02659
-7.11728,-1.76842,2.18416,-6.78832,-0.739822,2.0333
-7.17642,-1.79605,2.18817,-6.85121,-0.777956,2.0403
-7.21351,-1.83982,2.18957,-6.91314,-0.819479,2.04744
-7.22179,-1.90466,2.18758,-6.97413,-0.86408,2.05455
-7.23007,-1.9695,2.18558,-7.0436,-0.919679,2.06303
-7.23835,-2.03435,2.18359,-7.1019,-0.969971,2.07006
-7.24663,-2.09919,2.18159,-7.16127,-1.02187,2.07621
-7.25491,-2.16404,2.1796,-7.21722,-1.07644,2.08105
-7.26319,-2.22888,2.1776,-7.2691,-1.13375,2.08446
-7.27147,-2.29372,2.1756,-7.30883,-1.1836,2.08637
-7.27975,-2.35857,2.17361,-7.36542,-1.26746,2.08714
-7.28802,-2.42341,2.17161,-7.40214,-1.33356,2.08627
-7.2963,-2.48826,2.16962,-7.43395,-1.40215,2.08424
-7.30458,-2.5531,2.16762,-7.46736,-1.48504,2.08102
-7.31286,-2.61794,2.16563,-7.50215,-1.55849,2.07738
-7.32114,-2.68279,2.16363,-7.53115,-1.63356,2.07363
-7.32942,-2.74763,2.16164,-7.55471,-1.71012,2.06983
-7.3377,-2.81248,2.15964,-7.57569,-1.80126,2.0653
-7.34598,-2.87732,2.15764,-7.58838,-1.88052,2.06129
-7.35425,-2.94216,2.15565,-7.59649,-1.96041,2.05739
-7.36253,-3.00701,2.15365,-7.60075,-2.05423,2.05297
-7.37081,-3.07185,2.15166,-7.6019,-2.13581,2.04946
-7.37909,-3.1367,2.14966,-7.60569,-2.22174,2.04627
-7.38737,-3.20154,2.14767,-7.60696,-2.32043,2.04318
-7.39565,-3.26638,2.14567,-7.60645,-2.38989,2.04115
-7.40393,-3.33123,2.14368,-7.60464,-2.485,2.03864
-7.41221,-3.39607,2.14168,-7.60267,-2.56479,2.03683
-7.42048,-3.46092,2.13969,-7.60071,-2.64282,2.03582
-7.42876,-3.52576,2.13769,-7.59873,-2.73149,2.03519
-7.43704,-3.59061,2.13569,-7.59704,-2.80826,2.03456
-7.44532,-3.65545,2.1337,-7.5938,-2.8939,2.03372
-7.4536,-3.72029,2.1317,-7.59126,-2.99039,2.03313
-7.46188,-3.78514,2.12971,-7.59018,-3.07059,2.03257
-7.47016,-3.84998,2.12771,-7.59015,-3.14821,2.0321
-7.47844,-3.91483,2.12572,-7.59116,-3.22353,2.03146
-7.48672,-3.97967,2.12372,-7.59364,-3.30858,2.03054
-7.49499,-4.04451,2.12173,-7.59686,-3.37914,2.02939
-7.50327,-4.10936,2.11973,-7.59977,-3.44941,2.0282
-7.51155,-4.1742,2.11773,-7.59783,-3.52634,2.02699
-7.51983,-4.23905,2.11574,-7.59729,-3.60105,2.02557
-7.52811,-4.30389,2.11374,-7.59822,-3.68578,2.02379
-7.53639,-4.36873,2.11175,-7.6002,-3.75683,2.02202
-7.54467,-4.43358,2.10975,-7.6033,-3.82651,2.02014
-7.55295,-4.49842,2.10776,-7.60758,-3.89497,2.0183
-7.56122,-4.56327,2.10576,-7.61305,-3.96228,2.01674
-7.5695,-4.62811,2.10377,-7.62009,-4.04061,2.01486
-7.57778,-4.69295,2.10177,-7.62364,-4.11216,2.01301
-7.58606,-4.7578,2.09978,-7.62833,-4.18247,2.01109
-7.59434,-4.82264,2.09778,-7.63399,-4.25181,2.00937
-7.60262,-4.88749,2.09578,-7.64154,-4.33185,2.00724
-7.6109,-4.95233,2.09379,-7.64866,-4.39973,2.0051
-7.61918,-5.01717,2.09179,-7.65757,-4.4779,2.00254
-7.62745,-5.08202,2.0898,-7.66431,-4.53321,2.001
-7.63573,-5.14686,2.0878,-7.67396,-4.61113,1.99907
-7.64401,-5.21171,2.08581,-7.68146,-4.68347,1.99783
-7.65229,-5.27655,2.08381,-7.68914,-4.75453,1.99698
-7.66057,-5.34139,2.08182,-7.6982,-4.83588,1.99649
-7.66885,-5.40624,2.07982,-7.706,-4.90479,1.99569
-7.67713,-5.47108,2.07782,-7.71373,-4.97275,1.99466
-7.68541,-5.53593,2.07583,-7.72136,-5.03975,1.99361
-7.69368,-5.60077,2.07383,-7.72893,-5.10597,1.9923
-7.70196,-5.66561,2.07184,-7.73734,-5.18335,1.99054
-7.71024,-5.73046,2.06984,-7.74292,-5.25435,1.98885
-7.71852,-5.7953,2.06785,-7.74862,-5.32415,1.98697
-7.7268,-5.86015,2.06585,-7.75543,-5.4043,1.98458
-7.73508,-5.92499,2.06386,-7.76147,-5.47214,1.98214
-7.74336,-5.98983,2.06186,-7.76767,-5.5389,1.97955
-7.75164,-6.05468,2.05987,-7.77519,-5.61556,1.97676
-7.75992,-6.11952,2.05787,-7.78078,-5.66961,1.97479
-7.76819,-6.18437,2.05587,-7.78867,-5.74527,1.97206
-7.77647,-6.24921,2.05388,-7.79467,-5.81514,1.96988
-7.78475,-6.31405,2.05188,-7.80206,-5.89524,1.96774
-7.79303,-6.3789,2.04989,-7.80755,-5.95159,1.96644
-7.80131,-6.44374,2.04789,-7.81547,-6.0294,1.96482
-7.80959,-6.50859,2.0459,-7.82248,-6.09531,1.96363
-7.81787,-6.57343,2.0439,-7.83083,-6.17113,1.96274
-7.82615,-6.63828,2.04191,-7.83814,-6.23514,1.96231
-7.83442,-6.70312,2.03991,-7.84539,-6.29905,1.96182
-7.8427,-6.76796,2.03791,-7.85189,-6.36511,1.96118
-7.85098,-6.83281,2.03592,-7.8597,-6.44113,1.96028
-7.85926,-6.89765,2.03392,-7.86655,-6.50551,1.9592
-7.86754,-6.9625,2.03193,-7.87353,-6.56922,1.95794
-7.87582,-7.02734,2.02993,-7.88062,-6.63251,1.95635
-7.8841,-7.09218,2.02794,-7.88907,-6.70608,1.95444
-7.89238,-7.15703,2.02594,-7.89518,-6.75843,1.95277
-7.90065,-7.22187,2.02395,-7.90353,-6.83274,1.95043
-7.90893,-7.28672,2.02195,-7.91022,-6.89911,1.94843
-7.91721,-7.35156,2.01996,-7.91705,-6.96517,1.94664
-7.92549,-7.4164,2.01796,-7.92402,-7.03083,1.94485
-7.93377,-7.48125,2.01596,-7.93229,-7.1073,1.94261
-7.94205,-7.54609,2.01397,-7.93948,-7.17262,1.94026
-7.95033,-7.61094,2.01197,-7.94796,-7.24831,1.93738
-7.95861,-7.67578,2.00998,-7.95536,-7.31278,1.93515
-7.96688,-7.74062,2.00798,-7.96288,-7.37684,1.933
-7.97516,-7.80547,2.00599,-7.97059,-7.44102,1.93081
-7.98344,-7.87031,2.00399,-7.97831,-7.50453,1.92832
-7.99172,-7.93516,2.002,-7.98729,-7.57796,1.92539
-8,-8,2,-7.99498,-7.64063,1.92272
-8,-8,2,-8.00263,-7.70312,1.91979
-8,-8,2,-8.01023,-7.76559,1.91674
-8,-8,2,-8.0188,-7.83772,1.91412
-8,-8,2,-8.02559,-7.89816,1.91228
-8,-8,2,-8.03143,-7.95748,1.91053
-8,-8,2,-8.0356,-8.0042,1.90877
-8,-8,2,-8.04008,-8.06447,1.90612
-8,-8,2,-8.04286,-8.11807,1.90247
-8,-8,2,-8.0439,-8.15845,1.89879
-8,-8,2,-8.04379,-8.19366,1.8945
-8,-8,2,-8.04249,-8.22849,1.88928
-8,-8,2,-8.04113,-8.25533,1.88469
-8,-8,2,-8.04163,-8.28743,1.88041
-8,-8,2,-8.04163,-8.3097,1.87698
-8,-8,2,-8.04115,-8.33735,1.87219
-8,-8,2,-8.04057,-8.35195,1.86897
-8,-8,2,-8.03981,-8.36149,1.86624
-8,-8,2,-8.03889,-8.36613,1.86382
-8,-8,2,-8.03761,-8.36572,1.86121
-8,-8,2,-8.03635,-8.36201,1.85961
-8,-8,2,-8.03495,-8.3602,1.85848
-8,-8,2,-8.03367,-8.35582,1.85814
-8,-8,2,-8.0318,-8.34611,1.85836
-8,-8,2,-8.03014,-8.33528,1.8594
-8,-8,2,-8.02817,-8.32066,1.8613
-8,-8,2,-8.02679,-8.30938,1.86317
-8,-8,2,-8.02494,-8.29293,1.86615
-8,-8,2,-8.02369,-8.28108,1.86859
-8,-8,2,-8.02371,-8.25932,1.87296
-8,-8,2,-8.02385,-8.24618,1.87597
-8,-8,2,-8.02404,-8.22679,1.88118
-8,-8,2,-8.02412,-8.21588,1.88475
-8,-8,2,-8.02408,-8.20232,1.89001
-8,-8,2,-8.02392,-8.19399,1.894
-8,-8,2,-8.02335,-8.18293,1.90033
-8,-8,2,-8.02293,-8.17834,1.90326
-8,-8,2,-8.0228,-8.1606,1.90911
-8,-8,2,-8.02258,-8.15033,1.91256
-8,-8,2,-8.02195,-8.13795,1.91742
-8,-8,2,-8.02121,-8.12915,1.92166
-8,-8,2,-8.02014,-8.12074,1.92674
-8,-8,2,-8.01926,-8.11591,1.93025
-8,-8,2,-8.01789,-8.11078,1.93465
-8,-8,2,-8.01667,-8.10782,1.93828
-8,-8,2,-8.01648,-8.10099,1.94239
-8,-8,2,-8.01625,-8.09719,1.94523
-8,-8,2,-8.01589,-8.09309,1.94922
-8,-8,2,-8.01554,-8.09038,1.95243
-8,-8,2,-8.01506,-8.08793,1.95582
-8,-8,2,-8.01467,-8.08655,1.95787
-8,-8,2,-8.014,-8.08504,1.96041
-8,-8,2,-8.01346,-8.08415,1.96197
-8,-8,2,-8.01297,-8.07807,1.96456
-8,-8,2,-8.01259,-8.0742,1.96609
-8,-8,2,-8.01184,-8.06855,1.96876
-8,-8,2,-8.01141,-8.06591,1.9699
-8,-8,2,-8.01048,-8.06107,1.97186
-8,-8,2,-8.00984,-8.05832,1.97271
-8,-8,2,-8.00874,-8.05468,1.97405
-8,-8,2,-8.00816,-8.05311,1.97439
-8,-8,2,-8.0063,-8.04783,1.97543
-8,-8,2,-8.00509,-8.04472,1.97565
-8,-8,2,-8.00349,-8.04089,1.97607
-8,-8,2,-8.00244,-8.03845,1.9762
-8,-8,2,-8.00091,-8.03497,1.97641
-8,-8,2,-8.00006,-8.03305,1.9765
-8,-8,2,-7.99905,-8.03065,1.97667
-8,-8,2,-7.99839,-8.02881,1.9765
-8,-8,2,-7.99737,-8.02415,1.976
-8,-8,2,-7.9968,-8.02115,1.9756
-8,-8,2,-7.99611,-8.01685,1.97454
-8,-8,2,-7.99586,-8.0149,1.97413
-8,-8,2,-7.99549,-8.01136,1.97299
-8,-8,2,-7.99533,-8.0094,1.97245
-8,-8,2,-7.99517,-8.00699,1.97179
-8,-8,2,-7.99507,-8.00519,1.97156
-8,-8,2,-7.99465,-8.00146,1.97144
-8,-8,2,-7.99438,-7.99909,1.97147
-8,-8,2,-7.99401,-7.99617,1.9714
-8,-8,2,-7.99368,-7.99395,1.97147
-8,-8,2,-7.9933,-7.9916,1.97155
-8,-8,2,-7.99302,-7.99006,1.97166
-8,-8,2,-7.99263,-7.9881,1.97174
-8,-8,2,-7.9924,-7.98684,1.97178
-8,-8,2,-7.99198,-7.98328,1.97165
-8,-8,2,-7.99174,-7.98117,1.97147
-8,-8,2,-7.99143,-7.97853,1.97133
-8,-8,2,-7.99121,-7.97685,1.97135
-8,-8,2,-7.99089,-7.97442,1.97177
-8,-8,2,-7.99073,-7.9731,1.97195
-8,-8,2,-7.99053,-7.97151,1.97258
-8,-8,2,-7.99036,-7.97031,1.97321
-8,-8,2,-7.98904,-7.96701,1.97404
-8,-8,2,-7.98788,-7.96412,1.97485
-8,-8,2,-7.98684,-7.96158,1.97566
-8,-8,2,-7.98592,-7.95939,1.97632
-8,-8,2,-7.98503,-7.95726,1.97714
-8,-8,2,-7.98444,-7.95579,1.97771
-8,-8,2,-7.98407,-7.95468,1.97812
-8,-8,2,-7.98391,-7.95392,1.97843
-8,-8,2,-7.98367,-7.95065,1.97909
-8,-8,2,-7.98362,-7.94803,1.97956
-8,-8,2,-7.98372,-7.94587,1.98009
-8,-8,2,-7.98392,-7.94416,1.9805
-8,-8,2,-7.98427,-7.94269,1.9808
-8,-8,2,-7.98466,-7.94188,1.98111
-8,-8,2,-7.98506,-7.94149,1.98167
-8,-8,2,-7.98554,-7.94148,1.98233
-8,-8,2,-7.98575,-7.93979,1.98296
-8,-8,2,-7.98597,-7.93854,1.98354
-8,-8,2,-7.98621,-7.93755,1.9839
-8,-8,2,-7.98637,-7.93704,1.98405
-8,-8,2,-7.98655,-7.93676,1.98422
-8,-8,2,-7.98673,-7.93672,1.98442
-8,-8,2,-7.98691,-7.93687,1.98449
-8,-8,2,-7.98713,-7.93721,1.98457
-8,-8,2,-7.9877,-7.93664,1.98491
-8,-8,2,-7.98825,-7.93626,1.98502
-8,-8,2,-7.98884,-7.93604,1.98525
-8,-8,2,-7.98924,-7.93599,1.98544
-8,-8,2,-7.98977,-7.93602,1.9855
-8,-8,2,-7.99018,-7.93615,1.98545
-8,-8,2,-7.99054,-7.93637,1.98546
-8,-8,2,-7.99086,-7.93677,1.98551
-8,-8,2,-7.99306,-7.9362,1.98575
-8,-8,2,-7.99496,-7.93578,1.98613
-8,-8,2,-7.9968,-7.93549,1.98648
-8,-8,2,-7.99807,-7.93538,1.98693
-8,-8,2,-7.99906,-7.93538,1.9872
-8,-8,2,-7.99972,-7.93544,1.98739
-8,-8,2,-8.00006,-7.93566,1.98745
-8,-8,2,-7.99999,-7.93598,1.98759
-8,-8,2,-7.99989,-7.9361,1.9877
-8,-8,2,-7.99956,-7.9363,1.98792
-8,-8,2,-7.99896,-7.93664,1.98827
-8,-8,2,-7.99832,-7.93694,1.98843
-8,-8,2,-7.99764,-7.93725,1.98849
-8,-8,2,-7.99696,-7.9376,1.98856
-8,-8,2,-7.99632,-7.93801,1.98847
-8,-8,2,-7.99573,-7.9384,1.98856
-8,-8,2,-7.99533,-7.93824,1.98866
-8,-8,2,-7.9951,-7.93808,1.98843
-8,-8,2,-7.99495,-7.93791,1.98811
-8,-8,2,-7.9949,-7.93782,1.98798
-8,-8,2,-7.9949,-7.93776,1.98807
-8,-8,2,-7.99492,-7.93773,1.98806
-8,-8,2,-7.99496,-7.93774,1.98831
-8,-8,2,-7.995,-7.93777,1.98848
-8,-8,2,-7.99467,-7.93775,1.98858
